card_id,fact_id,admission_status
V1-CARD-0101,V1-FCT-0484,candidate_for_staging_review
V1-CARD-0101,V1-FCT-0485,candidate_for_staging_review
V1-CARD-0101,V1-FCT-0486,candidate_for_staging_review
V1-CARD-0102,V1-FCT-0487,candidate_for_staging_review
V1-CARD-0102,V1-FCT-0488,candidate_for_staging_review
V1-CARD-0102,V1-FCT-0489,candidate_for_staging_review
V1-CARD-0103,V1-FCT-0490,candidate_for_staging_review
V1-CARD-0103,V1-FCT-0491,candidate_for_staging_review
V1-CARD-0103,V1-FCT-0492,candidate_for_staging_review
V1-CARD-0104,V1-FCT-0493,candidate_for_staging_review
V1-CARD-0104,V1-FCT-0494,candidate_for_staging_review
V1-CARD-0104,V1-FCT-0495,candidate_for_staging_review
V1-CARD-0104,V1-FCT-0496,candidate_for_staging_review
V1-CARD-0104,V1-FCT-0497,candidate_for_staging_review
V1-CARD-0105,V1-FCT-0498,candidate_for_staging_review
V1-CARD-0105,V1-FCT-0499,candidate_for_staging_review
V1-CARD-0105,V1-FCT-0500,candidate_for_staging_review
V1-CARD-0106,V1-FCT-0501,candidate_for_staging_review
V1-CARD-0106,V1-FCT-0502,candidate_for_staging_review
V1-CARD-0106,V1-FCT-0503,candidate_for_staging_review
V1-CARD-0107,V1-FCT-0504,candidate_for_staging_review
V1-CARD-0107,V1-FCT-0505,candidate_for_staging_review
V1-CARD-0107,V1-FCT-0506,candidate_for_staging_review
V1-CARD-0108,V1-FCT-0507,candidate_for_staging_review
V1-CARD-0108,V1-FCT-0508,candidate_for_staging_review
V1-CARD-0108,V1-FCT-0509,candidate_for_staging_review
V1-CARD-0108,V1-FCT-0510,candidate_for_staging_review
V1-CARD-0108,V1-FCT-0511,candidate_for_staging_review
V1-CARD-0109,V1-FCT-0512,candidate_for_staging_review
V1-CARD-0109,V1-FCT-0513,candidate_for_staging_review
V1-CARD-0109,V1-FCT-0514,candidate_for_staging_review
V1-CARD-0110,V1-FCT-0515,candidate_for_staging_review
V1-CARD-0110,V1-FCT-0516,candidate_for_staging_review
V1-CARD-0110,V1-FCT-0517,candidate_for_staging_review
V1-CARD-0111,V1-FCT-0518,candidate_for_staging_review
V1-CARD-0111,V1-FCT-0519,candidate_for_staging_review
V1-CARD-0111,V1-FCT-0520,candidate_for_staging_review
V1-CARD-0112,V1-FCT-0521,candidate_for_staging_review
V1-CARD-0112,V1-FCT-0522,candidate_for_staging_review
V1-CARD-0112,V1-FCT-0523,candidate_for_staging_review
V1-CARD-0112,V1-FCT-0524,candidate_for_staging_review
V1-CARD-0112,V1-FCT-0525,candidate_for_staging_review
V1-CARD-0113,V1-FCT-0526,candidate_for_staging_review
V1-CARD-0113,V1-FCT-0527,candidate_for_staging_review
V1-CARD-0113,V1-FCT-0528,candidate_for_staging_review
V1-CARD-0113,V1-FCT-0529,candidate_for_staging_review
V1-CARD-0113,V1-FCT-0530,candidate_for_staging_review
V1-CARD-0114,V1-FCT-0531,candidate_for_staging_review
V1-CARD-0114,V1-FCT-0532,candidate_for_staging_review
V1-CARD-0114,V1-FCT-0533,candidate_for_staging_review
V1-CARD-0114,V1-FCT-0534,candidate_for_staging_review
V1-CARD-0114,V1-FCT-0535,candidate_for_staging_review
V1-CARD-0115,V1-FCT-0536,candidate_for_staging_review
V1-CARD-0115,V1-FCT-0537,candidate_for_staging_review
V1-CARD-0115,V1-FCT-0538,candidate_for_staging_review
V1-CARD-0116,V1-FCT-0539,candidate_for_staging_review
V1-CARD-0116,V1-FCT-0540,candidate_for_staging_review
V1-CARD-0116,V1-FCT-0541,candidate_for_staging_review
V1-CARD-0117,V1-FCT-0542,candidate_for_staging_review
V1-CARD-0117,V1-FCT-0543,candidate_for_staging_review
V1-CARD-0117,V1-FCT-0544,candidate_for_staging_review
V1-CARD-0118,V1-FCT-0545,candidate_for_staging_review
V1-CARD-0118,V1-FCT-0546,candidate_for_staging_review
V1-CARD-0118,V1-FCT-0547,candidate_for_staging_review
V1-CARD-0119,V1-FCT-0548,candidate_for_staging_review
V1-CARD-0119,V1-FCT-0549,candidate_for_staging_review
V1-CARD-0119,V1-FCT-0550,candidate_for_staging_review
V1-CARD-0120,V1-FCT-0551,candidate_for_staging_review
V1-CARD-0120,V1-FCT-0552,candidate_for_staging_review
V1-CARD-0120,V1-FCT-0553,candidate_for_staging_review
V1-CARD-0121,V1-FCT-0554,candidate_for_staging_review
V1-CARD-0121,V1-FCT-0555,candidate_for_staging_review
V1-CARD-0121,V1-FCT-0556,candidate_for_staging_review
V1-CARD-0122,V1-FCT-0557,candidate_for_staging_review
V1-CARD-0122,V1-FCT-0558,candidate_for_staging_review
V1-CARD-0122,V1-FCT-0559,candidate_for_staging_review
V1-CARD-0123,V1-FCT-0560,candidate_for_staging_review
V1-CARD-0123,V1-FCT-0561,candidate_for_staging_review
V1-CARD-0123,V1-FCT-0562,candidate_for_staging_review
V1-CARD-0124,V1-FCT-0563,candidate_for_staging_review
V1-CARD-0124,V1-FCT-0564,candidate_for_staging_review
V1-CARD-0124,V1-FCT-0565,candidate_for_staging_review
V1-CARD-0124,V1-FCT-0566,candidate_for_staging_review
V1-CARD-0124,V1-FCT-0567,candidate_for_staging_review
V1-CARD-0125,V1-FCT-0568,candidate_for_staging_review
V1-CARD-0125,V1-FCT-0569,candidate_for_staging_review
V1-CARD-0125,V1-FCT-0570,candidate_for_staging_review
V1-CARD-0125,V1-FCT-0571,candidate_for_staging_review
V1-CARD-0125,V1-FCT-0572,candidate_for_staging_review
V1-CARD-0126,V1-FCT-0573,candidate_for_staging_review
V1-CARD-0126,V1-FCT-0574,candidate_for_staging_review
V1-CARD-0126,V1-FCT-0575,candidate_for_staging_review
V1-CARD-0126,V1-FCT-0576,candidate_for_staging_review
V1-CARD-0126,V1-FCT-0577,candidate_for_staging_review
V1-CARD-0127,V1-FCT-0578,candidate_for_staging_review
V1-CARD-0127,V1-FCT-0579,candidate_for_staging_review
V1-CARD-0127,V1-FCT-0580,candidate_for_staging_review
V1-CARD-0128,V1-FCT-0581,candidate_for_staging_review
V1-CARD-0128,V1-FCT-0582,candidate_for_staging_review
V1-CARD-0128,V1-FCT-0583,candidate_for_staging_review
V1-CARD-0129,V1-FCT-0584,candidate_for_staging_review
V1-CARD-0129,V1-FCT-0585,candidate_for_staging_review
V1-CARD-0129,V1-FCT-0586,candidate_for_staging_review
V1-CARD-0130,V1-FCT-0587,candidate_for_staging_review
V1-CARD-0130,V1-FCT-0588,candidate_for_staging_review
V1-CARD-0130,V1-FCT-0589,candidate_for_staging_review
V1-CARD-0131,V1-FCT-0590,candidate_for_staging_review
V1-CARD-0131,V1-FCT-0591,candidate_for_staging_review
V1-CARD-0131,V1-FCT-0592,candidate_for_staging_review
V1-CARD-0132,V1-FCT-0593,candidate_for_staging_review
V1-CARD-0132,V1-FCT-0594,candidate_for_staging_review
V1-CARD-0132,V1-FCT-0595,candidate_for_staging_review
V1-CARD-0133,V1-FCT-0596,candidate_for_staging_review
V1-CARD-0133,V1-FCT-0597,candidate_for_staging_review
V1-CARD-0133,V1-FCT-0598,candidate_for_staging_review
V1-CARD-0134,V1-FCT-0599,candidate_for_staging_review
V1-CARD-0134,V1-FCT-0600,candidate_for_staging_review
V1-CARD-0134,V1-FCT-0601,candidate_for_staging_review
V1-CARD-0135,V1-FCT-0602,candidate_for_staging_review
V1-CARD-0135,V1-FCT-0603,candidate_for_staging_review
V1-CARD-0135,V1-FCT-0604,candidate_for_staging_review
V1-CARD-0136,V1-FCT-0605,candidate_for_staging_review
V1-CARD-0136,V1-FCT-0606,candidate_for_staging_review
V1-CARD-0136,V1-FCT-0607,candidate_for_staging_review
V1-CARD-0136,V1-FCT-0608,candidate_for_staging_review
V1-CARD-0136,V1-FCT-0609,candidate_for_staging_review
V1-CARD-0137,V1-FCT-0610,candidate_for_staging_review
V1-CARD-0137,V1-FCT-0611,candidate_for_staging_review
V1-CARD-0137,V1-FCT-0612,candidate_for_staging_review
V1-CARD-0137,V1-FCT-0613,candidate_for_staging_review
V1-CARD-0137,V1-FCT-0614,candidate_for_staging_review
V1-CARD-0138,V1-FCT-0615,candidate_for_staging_review
V1-CARD-0138,V1-FCT-0616,candidate_for_staging_review
V1-CARD-0138,V1-FCT-0617,candidate_for_staging_review
V1-CARD-0138,V1-FCT-0618,candidate_for_staging_review
V1-CARD-0138,V1-FCT-0619,candidate_for_staging_review
V1-CARD-0139,V1-FCT-0620,candidate_for_staging_review
V1-CARD-0139,V1-FCT-0621,candidate_for_staging_review
V1-CARD-0139,V1-FCT-0622,candidate_for_staging_review
V1-CARD-0140,V1-FCT-0623,candidate_for_staging_review
V1-CARD-0140,V1-FCT-0624,candidate_for_staging_review
V1-CARD-0140,V1-FCT-0625,candidate_for_staging_review
V1-CARD-0141,V1-FCT-0626,candidate_for_staging_review
V1-CARD-0141,V1-FCT-0627,candidate_for_staging_review
V1-CARD-0141,V1-FCT-0628,candidate_for_staging_review
V1-CARD-0142,V1-FCT-0629,candidate_for_staging_review
V1-CARD-0142,V1-FCT-0630,candidate_for_staging_review
V1-CARD-0142,V1-FCT-0631,candidate_for_staging_review
V1-CARD-0143,V1-FCT-0632,candidate_for_staging_review
V1-CARD-0143,V1-FCT-0633,candidate_for_staging_review
V1-CARD-0143,V1-FCT-0634,candidate_for_staging_review
V1-CARD-0144,V1-FCT-0635,candidate_for_staging_review
V1-CARD-0144,V1-FCT-0636,candidate_for_staging_review
V1-CARD-0144,V1-FCT-0637,candidate_for_staging_review
V1-CARD-0145,V1-FCT-0638,candidate_for_staging_review
V1-CARD-0145,V1-FCT-0639,candidate_for_staging_review
V1-CARD-0145,V1-FCT-0640,candidate_for_staging_review
V1-CARD-0146,V1-FCT-0641,candidate_for_staging_review
V1-CARD-0146,V1-FCT-0642,candidate_for_staging_review
V1-CARD-0146,V1-FCT-0643,candidate_for_staging_review
V1-CARD-0147,V1-FCT-0644,candidate_for_staging_review
V1-CARD-0147,V1-FCT-0645,candidate_for_staging_review
V1-CARD-0147,V1-FCT-0646,candidate_for_staging_review
V1-CARD-0148,V1-FCT-0647,candidate_for_staging_review
V1-CARD-0148,V1-FCT-0648,candidate_for_staging_review
V1-CARD-0148,V1-FCT-0649,candidate_for_staging_review
V1-CARD-0148,V1-FCT-0650,candidate_for_staging_review
V1-CARD-0148,V1-FCT-0651,candidate_for_staging_review
V1-CARD-0149,V1-FCT-0661,candidate_for_staging_review
V1-CARD-0149,V1-FCT-0662,candidate_for_staging_review
V1-CARD-0149,V1-FCT-0663,candidate_for_staging_review
V1-CARD-0149,V1-FCT-0664,candidate_for_staging_review
V1-CARD-0149,V1-FCT-0665,candidate_for_staging_review
V1-CARD-0150,V1-FCT-0675,candidate_for_staging_review
V1-CARD-0150,V1-FCT-0676,candidate_for_staging_review
V1-CARD-0150,V1-FCT-0677,candidate_for_staging_review
V1-CARD-0150,V1-FCT-0678,candidate_for_staging_review
V1-CARD-0150,V1-FCT-0679,candidate_for_staging_review
V1-CARD-0151,V1-FCT-0652,candidate_for_staging_review
V1-CARD-0151,V1-FCT-0653,candidate_for_staging_review
V1-CARD-0151,V1-FCT-0654,candidate_for_staging_review
V1-CARD-0152,V1-FCT-0655,candidate_for_staging_review
V1-CARD-0152,V1-FCT-0656,candidate_for_staging_review
V1-CARD-0152,V1-FCT-0657,candidate_for_staging_review
V1-CARD-0153,V1-FCT-0658,candidate_for_staging_review
V1-CARD-0153,V1-FCT-0659,candidate_for_staging_review
V1-CARD-0153,V1-FCT-0660,candidate_for_staging_review
V1-CARD-0154,V1-FCT-0666,candidate_for_staging_review
V1-CARD-0154,V1-FCT-0667,candidate_for_staging_review
V1-CARD-0154,V1-FCT-0668,candidate_for_staging_review
V1-CARD-0155,V1-FCT-0669,candidate_for_staging_review
V1-CARD-0155,V1-FCT-0670,candidate_for_staging_review
V1-CARD-0155,V1-FCT-0671,candidate_for_staging_review
V1-CARD-0156,V1-FCT-0672,candidate_for_staging_review
V1-CARD-0156,V1-FCT-0673,candidate_for_staging_review
V1-CARD-0156,V1-FCT-0674,candidate_for_staging_review
V1-CARD-0157,V1-FCT-0680,candidate_for_staging_review
V1-CARD-0157,V1-FCT-0681,candidate_for_staging_review
V1-CARD-0157,V1-FCT-0682,candidate_for_staging_review
V1-CARD-0158,V1-FCT-0683,candidate_for_staging_review
V1-CARD-0158,V1-FCT-0684,candidate_for_staging_review
V1-CARD-0158,V1-FCT-0685,candidate_for_staging_review
V1-CARD-0159,V1-FCT-0686,candidate_for_staging_review
V1-CARD-0159,V1-FCT-0687,candidate_for_staging_review
V1-CARD-0159,V1-FCT-0688,candidate_for_staging_review
V1-CARD-0160,V1-FCT-0689,candidate_for_staging_review
V1-CARD-0160,V1-FCT-0690,candidate_for_staging_review
V1-CARD-0160,V1-FCT-0691,candidate_for_staging_review
V1-CARD-0160,V1-FCT-0692,candidate_for_staging_review
V1-CARD-0160,V1-FCT-0693,candidate_for_staging_review
V1-CARD-0160,V1-FCT-0731,candidate_for_staging_review
V1-CARD-0161,V1-FCT-0703,candidate_for_staging_review
V1-CARD-0161,V1-FCT-0704,candidate_for_staging_review
V1-CARD-0161,V1-FCT-0705,candidate_for_staging_review
V1-CARD-0161,V1-FCT-0706,candidate_for_staging_review
V1-CARD-0161,V1-FCT-0707,candidate_for_staging_review
V1-CARD-0162,V1-FCT-0717,candidate_for_staging_review
V1-CARD-0162,V1-FCT-0718,candidate_for_staging_review
V1-CARD-0162,V1-FCT-0719,candidate_for_staging_review
V1-CARD-0162,V1-FCT-0720,candidate_for_staging_review
V1-CARD-0162,V1-FCT-0721,candidate_for_staging_review
V1-CARD-0163,V1-FCT-0694,candidate_for_staging_review
V1-CARD-0163,V1-FCT-0695,candidate_for_staging_review
V1-CARD-0163,V1-FCT-0696,candidate_for_staging_review
V1-CARD-0164,V1-FCT-0697,candidate_for_staging_review
V1-CARD-0164,V1-FCT-0698,candidate_for_staging_review
V1-CARD-0164,V1-FCT-0699,candidate_for_staging_review
V1-CARD-0165,V1-FCT-0700,candidate_for_staging_review
V1-CARD-0165,V1-FCT-0701,candidate_for_staging_review
V1-CARD-0165,V1-FCT-0702,candidate_for_staging_review
V1-CARD-0166,V1-FCT-0708,candidate_for_staging_review
V1-CARD-0166,V1-FCT-0709,candidate_for_staging_review
V1-CARD-0166,V1-FCT-0710,candidate_for_staging_review
V1-CARD-0167,V1-FCT-0711,candidate_for_staging_review
V1-CARD-0167,V1-FCT-0712,candidate_for_staging_review
V1-CARD-0167,V1-FCT-0713,candidate_for_staging_review
V1-CARD-0168,V1-FCT-0714,candidate_for_staging_review
V1-CARD-0168,V1-FCT-0715,candidate_for_staging_review
V1-CARD-0168,V1-FCT-0716,candidate_for_staging_review
V1-CARD-0169,V1-FCT-0722,candidate_for_staging_review
V1-CARD-0169,V1-FCT-0723,candidate_for_staging_review
V1-CARD-0169,V1-FCT-0724,candidate_for_staging_review
V1-CARD-0170,V1-FCT-0725,candidate_for_staging_review
V1-CARD-0170,V1-FCT-0726,candidate_for_staging_review
V1-CARD-0170,V1-FCT-0727,candidate_for_staging_review
V1-CARD-0171,V1-FCT-0728,candidate_for_staging_review
V1-CARD-0171,V1-FCT-0729,candidate_for_staging_review
V1-CARD-0171,V1-FCT-0730,candidate_for_staging_review
V1-CARD-0172,V1-FCT-0732,candidate_for_staging_review
V1-CARD-0172,V1-FCT-0733,candidate_for_staging_review
V1-CARD-0172,V1-FCT-0734,candidate_for_staging_review
V1-CARD-0172,V1-FCT-0735,candidate_for_staging_review
V1-CARD-0172,V1-FCT-0736,candidate_for_staging_review
V1-CARD-0172,V1-FCT-0737,candidate_for_staging_review
V1-CARD-0173,V1-FCT-0750,candidate_for_staging_review
V1-CARD-0173,V1-FCT-0751,candidate_for_staging_review
V1-CARD-0173,V1-FCT-0752,candidate_for_staging_review
V1-CARD-0173,V1-FCT-0753,candidate_for_staging_review
V1-CARD-0173,V1-FCT-0754,candidate_for_staging_review
V1-CARD-0173,V1-FCT-0755,candidate_for_staging_review
V1-CARD-0174,V1-FCT-0768,candidate_for_staging_review
V1-CARD-0174,V1-FCT-0769,candidate_for_staging_review
V1-CARD-0174,V1-FCT-0771,candidate_for_staging_review
V1-CARD-0174,V1-FCT-0772,candidate_for_staging_review
V1-CARD-0174,V1-FCT-0773,candidate_for_staging_review
V1-CARD-0175,V1-FCT-0738,candidate_for_staging_review
V1-CARD-0175,V1-FCT-0739,candidate_for_staging_review
V1-CARD-0175,V1-FCT-0740,candidate_for_staging_review
V1-CARD-0175,V1-FCT-0741,candidate_for_staging_review
V1-CARD-0176,V1-FCT-0742,candidate_for_staging_review
V1-CARD-0176,V1-FCT-0743,candidate_for_staging_review
V1-CARD-0176,V1-FCT-0744,candidate_for_staging_review
V1-CARD-0176,V1-FCT-0745,candidate_for_staging_review
V1-CARD-0177,V1-FCT-0746,candidate_for_staging_review
V1-CARD-0177,V1-FCT-0747,candidate_for_staging_review
V1-CARD-0177,V1-FCT-0748,candidate_for_staging_review
V1-CARD-0177,V1-FCT-0749,candidate_for_staging_review
V1-CARD-0178,V1-FCT-0756,candidate_for_staging_review
V1-CARD-0178,V1-FCT-0757,candidate_for_staging_review
V1-CARD-0178,V1-FCT-0758,candidate_for_staging_review
V1-CARD-0178,V1-FCT-0759,candidate_for_staging_review
V1-CARD-0179,V1-FCT-0760,candidate_for_staging_review
V1-CARD-0179,V1-FCT-0761,candidate_for_staging_review
V1-CARD-0179,V1-FCT-0762,candidate_for_staging_review
V1-CARD-0179,V1-FCT-0763,candidate_for_staging_review
V1-CARD-0180,V1-FCT-0764,candidate_for_staging_review
V1-CARD-0180,V1-FCT-0765,candidate_for_staging_review
V1-CARD-0180,V1-FCT-0766,candidate_for_staging_review
V1-CARD-0180,V1-FCT-0767,candidate_for_staging_review
V1-CARD-0181,V1-FCT-0774,candidate_for_staging_review
V1-CARD-0181,V1-FCT-0775,candidate_for_staging_review
V1-CARD-0181,V1-FCT-0776,candidate_for_staging_review
V1-CARD-0181,V1-FCT-0777,candidate_for_staging_review
V1-CARD-0182,V1-FCT-0778,candidate_for_staging_review
V1-CARD-0182,V1-FCT-0779,candidate_for_staging_review
V1-CARD-0182,V1-FCT-0780,candidate_for_staging_review
V1-CARD-0182,V1-FCT-0781,candidate_for_staging_review
V1-CARD-0183,V1-FCT-0782,candidate_for_staging_review
V1-CARD-0183,V1-FCT-0783,candidate_for_staging_review
V1-CARD-0183,V1-FCT-0784,candidate_for_staging_review
V1-CARD-0183,V1-FCT-0785,candidate_for_staging_review
V1-CARD-0184,V1-FCT-0786,candidate_for_staging_review
V1-CARD-0184,V1-FCT-0787,candidate_for_staging_review
V1-CARD-0184,V1-FCT-0788,candidate_for_staging_review
V1-CARD-0185,V1-FCT-0789,candidate_for_staging_review
V1-CARD-0185,V1-FCT-0790,candidate_for_staging_review
V1-CARD-0185,V1-FCT-0791,candidate_for_staging_review
V1-CARD-0186,V1-FCT-0792,candidate_for_staging_review
V1-CARD-0186,V1-FCT-0793,candidate_for_staging_review
V1-CARD-0186,V1-FCT-0794,candidate_for_staging_review
V1-CARD-0187,V1-FCT-0795,candidate_for_staging_review
V1-CARD-0187,V1-FCT-0796,candidate_for_staging_review
V1-CARD-0187,V1-FCT-0797,candidate_for_staging_review
V1-CARD-0188,V1-FCT-0798,candidate_for_staging_review
V1-CARD-0188,V1-FCT-0799,candidate_for_staging_review
V1-CARD-0189,V1-FCT-0800,candidate_for_staging_review
V1-CARD-0189,V1-FCT-0801,candidate_for_staging_review
V1-CARD-0190,V1-FCT-0802,candidate_for_staging_review
V1-CARD-0190,V1-FCT-0803,candidate_for_staging_review
V1-CARD-0190,V1-FCT-0804,candidate_for_staging_review
V1-CARD-0191,V1-FCT-0805,candidate_for_staging_review
V1-CARD-0191,V1-FCT-0806,candidate_for_staging_review
V1-CARD-0191,V1-FCT-0807,candidate_for_staging_review
V1-CARD-0192,V1-FCT-0808,candidate_for_staging_review
V1-CARD-0192,V1-FCT-0809,candidate_for_staging_review
V1-CARD-0193,V1-FCT-0810,candidate_for_staging_review
V1-CARD-0193,V1-FCT-0811,candidate_for_staging_review
V1-CARD-0193,V1-FCT-0812,candidate_for_staging_review
V1-CARD-0194,V1-FCT-0813,candidate_for_staging_review
V1-CARD-0194,V1-FCT-0814,candidate_for_staging_review
V1-CARD-0194,V1-FCT-0815,candidate_for_staging_review
V1-CARD-0195,V1-FCT-0816,candidate_for_staging_review
V1-CARD-0195,V1-FCT-0817,candidate_for_staging_review
V1-CARD-0195,V1-FCT-0818,candidate_for_staging_review
V1-CARD-0196,V1-FCT-0819,candidate_for_staging_review
V1-CARD-0196,V1-FCT-0820,candidate_for_staging_review
V1-CARD-0196,V1-FCT-0821,candidate_for_staging_review
V1-CARD-0197,V1-FCT-0831,candidate_for_staging_review
V1-CARD-0197,V1-FCT-0832,candidate_for_staging_review
V1-CARD-0197,V1-FCT-0833,candidate_for_staging_review
V1-CARD-0198,V1-FCT-0843,candidate_for_staging_review
V1-CARD-0198,V1-FCT-0844,candidate_for_staging_review
V1-CARD-0198,V1-FCT-0845,candidate_for_staging_review
V1-CARD-0199,V1-FCT-0822,candidate_for_staging_review
V1-CARD-0199,V1-FCT-0823,candidate_for_staging_review
V1-CARD-0199,V1-FCT-0824,candidate_for_staging_review
V1-CARD-0200,V1-FCT-0825,candidate_for_staging_review
V1-CARD-0200,V1-FCT-0826,candidate_for_staging_review
V1-CARD-0201,V1-FCT-0828,candidate_for_staging_review
V1-CARD-0201,V1-FCT-0829,candidate_for_staging_review
V1-CARD-0202,V1-FCT-0834,candidate_for_staging_review
V1-CARD-0202,V1-FCT-0835,candidate_for_staging_review
V1-CARD-0202,V1-FCT-0836,candidate_for_staging_review
V1-CARD-0203,V1-FCT-0837,candidate_for_staging_review
V1-CARD-0203,V1-FCT-0838,candidate_for_staging_review
V1-CARD-0203,V1-FCT-0839,candidate_for_staging_review
V1-CARD-0204,V1-FCT-0840,candidate_for_staging_review
V1-CARD-0204,V1-FCT-0841,candidate_for_staging_review
V1-CARD-0204,V1-FCT-0842,candidate_for_staging_review
V1-CARD-0205,V1-FCT-0846,candidate_for_staging_review
V1-CARD-0205,V1-FCT-0847,candidate_for_staging_review
V1-CARD-0205,V1-FCT-0848,candidate_for_staging_review
V1-CARD-0206,V1-FCT-0849,candidate_for_staging_review
V1-CARD-0206,V1-FCT-0850,candidate_for_staging_review
V1-CARD-0206,V1-FCT-0851,candidate_for_staging_review
V1-CARD-0207,V1-FCT-0852,candidate_for_staging_review
V1-CARD-0207,V1-FCT-0853,candidate_for_staging_review
V1-CARD-0207,V1-FCT-0854,candidate_for_staging_review
V1-CARD-0208,V1-FCT-0855,candidate_for_staging_review
V1-CARD-0208,V1-FCT-0856,candidate_for_staging_review
V1-CARD-0208,V1-FCT-0857,candidate_for_staging_review
V1-CARD-0209,V1-FCT-0867,candidate_for_staging_review
V1-CARD-0209,V1-FCT-0868,candidate_for_staging_review
V1-CARD-0209,V1-FCT-0869,candidate_for_staging_review
V1-CARD-0210,V1-FCT-0878,candidate_for_staging_review
V1-CARD-0210,V1-FCT-0879,candidate_for_staging_review
V1-CARD-0210,V1-FCT-0880,candidate_for_staging_review
V1-CARD-0211,V1-FCT-0858,candidate_for_staging_review
V1-CARD-0211,V1-FCT-0859,candidate_for_staging_review
V1-CARD-0211,V1-FCT-0860,candidate_for_staging_review
V1-CARD-0212,V1-FCT-0861,candidate_for_staging_review
V1-CARD-0212,V1-FCT-0862,candidate_for_staging_review
V1-CARD-0212,V1-FCT-0863,candidate_for_staging_review
V1-CARD-0213,V1-FCT-0864,candidate_for_staging_review
V1-CARD-0213,V1-FCT-0865,candidate_for_staging_review
V1-CARD-0213,V1-FCT-0866,candidate_for_staging_review
V1-CARD-0214,V1-FCT-0870,candidate_for_staging_review
V1-CARD-0214,V1-FCT-0871,candidate_for_staging_review
V1-CARD-0214,V1-FCT-0872,candidate_for_staging_review
V1-CARD-0215,V1-FCT-0873,candidate_for_staging_review
V1-CARD-0215,V1-FCT-0874,candidate_for_staging_review
V1-CARD-0216,V1-FCT-0875,candidate_for_staging_review
V1-CARD-0216,V1-FCT-0876,candidate_for_staging_review
V1-CARD-0217,V1-FCT-0881,candidate_for_staging_review
V1-CARD-0217,V1-FCT-0882,candidate_for_staging_review
V1-CARD-0217,V1-FCT-0883,candidate_for_staging_review
V1-CARD-0218,V1-FCT-0884,candidate_for_staging_review
V1-CARD-0218,V1-FCT-0885,candidate_for_staging_review
V1-CARD-0218,V1-FCT-0886,candidate_for_staging_review
V1-CARD-0219,V1-FCT-0887,candidate_for_staging_review
V1-CARD-0219,V1-FCT-0888,candidate_for_staging_review
V1-CARD-0219,V1-FCT-0889,candidate_for_staging_review
V1-CARD-0220,V1-FCT-0890,candidate_for_staging_review
V1-CARD-0220,V1-FCT-0891,candidate_for_staging_review
V1-CARD-0220,V1-FCT-0892,candidate_for_staging_review
V1-CARD-0221,V1-FCT-0902,candidate_for_staging_review
V1-CARD-0221,V1-FCT-0903,candidate_for_staging_review
V1-CARD-0221,V1-FCT-0904,candidate_for_staging_review
V1-CARD-0222,V1-FCT-0914,candidate_for_staging_review
V1-CARD-0222,V1-FCT-0915,candidate_for_staging_review
V1-CARD-0222,V1-FCT-0916,candidate_for_staging_review
V1-CARD-0223,V1-FCT-0893,candidate_for_staging_review
V1-CARD-0223,V1-FCT-0894,candidate_for_staging_review
V1-CARD-0223,V1-FCT-0895,candidate_for_staging_review
V1-CARD-0224,V1-FCT-0896,candidate_for_staging_review
V1-CARD-0224,V1-FCT-0897,candidate_for_staging_review
V1-CARD-0224,V1-FCT-0898,candidate_for_staging_review
V1-CARD-0225,V1-FCT-0899,candidate_for_staging_review
V1-CARD-0225,V1-FCT-0900,candidate_for_staging_review
V1-CARD-0225,V1-FCT-0901,candidate_for_staging_review
V1-CARD-0226,V1-FCT-0905,candidate_for_staging_review
V1-CARD-0226,V1-FCT-0906,candidate_for_staging_review
V1-CARD-0226,V1-FCT-0907,candidate_for_staging_review
V1-CARD-0227,V1-FCT-0908,candidate_for_staging_review
V1-CARD-0227,V1-FCT-0909,candidate_for_staging_review
V1-CARD-0227,V1-FCT-0910,candidate_for_staging_review
V1-CARD-0228,V1-FCT-0911,candidate_for_staging_review
V1-CARD-0228,V1-FCT-0912,candidate_for_staging_review
V1-CARD-0228,V1-FCT-0913,candidate_for_staging_review
V1-CARD-0229,V1-FCT-0917,candidate_for_staging_review
V1-CARD-0229,V1-FCT-0918,candidate_for_staging_review
V1-CARD-0229,V1-FCT-0919,candidate_for_staging_review
V1-CARD-0230,V1-FCT-0920,candidate_for_staging_review
V1-CARD-0230,V1-FCT-0921,candidate_for_staging_review
V1-CARD-0230,V1-FCT-0922,candidate_for_staging_review
V1-CARD-0231,V1-FCT-0923,candidate_for_staging_review
V1-CARD-0231,V1-FCT-0924,candidate_for_staging_review
V1-CARD-0231,V1-FCT-0925,candidate_for_staging_review
V1-CARD-0232,V1-FCT-0926,candidate_for_staging_review
V1-CARD-0232,V1-FCT-0927,candidate_for_staging_review
V1-CARD-0232,V1-FCT-0928,candidate_for_staging_review
V1-CARD-0232,V1-FCT-1004,candidate_for_staging_review
V1-CARD-0233,V1-FCT-0929,candidate_for_staging_review
V1-CARD-0233,V1-FCT-0930,candidate_for_staging_review
V1-CARD-0233,V1-FCT-0931,candidate_for_staging_review
V1-CARD-0234,V1-FCT-0932,candidate_for_staging_review
V1-CARD-0234,V1-FCT-0933,candidate_for_staging_review
V1-CARD-0234,V1-FCT-0934,candidate_for_staging_review
V1-CARD-0235,V1-FCT-0935,candidate_for_staging_review
V1-CARD-0235,V1-FCT-0936,candidate_for_staging_review
V1-CARD-0235,V1-FCT-0937,candidate_for_staging_review
